name,city,state,chain,verdict,facility_type,confidence,reason,trophies,tss
Cascade Car Wash Touchless Automatic - Kettering,Kettering,OH,Cascade Car Wash,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states water pressure + detergent only, no brushes/cloth/foam curtains. Multiple reviews confirm brushless/touchless operation.","Dayton, OH #3",84
Subway Car Wash,Carlisle,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Automatic Touchless' and 'TOUCH FREE WORRY FREE'. Hybrid facility with touchless automatic bay confirmed. Mixed reviews on wash quality; one negative review does not negate documented touchless capability.","Carlisle, PA #1",65
Soapys Car Wash,Concord,NH,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touch-free/touchless automatic wash with gantry overhead system. No brushes or cloth contact mentioned.","Concord, NH #1",84
Mr. Suds' Carwash,Columbia,SC,,uncertain,unknown,0.35,"Website lacks touchless claims; multiple positive reviews confirm touchless operation, but one 1★ review explicitly mentions brushes causing scratches—contradicts touchless claim.","Columbia, SC #1",88
North Park Car & Pet Wash,Gibsonia,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms Touchless Auto in-bay automatic wash. Multiple customer reviews affirm touchless/no-touch operation. Self-serve bays present but not primary offering.","Butler, PA #1",81
Keystone Car Wash,Chambersburg,PA,,confirmed_touchless,mixed_with_touchless,0.92,"Description confirms touchless automatic without brushes. Reviews explicitly mention 'touchless', 'touch less', 'no touch' wash bays. Mixed facility also offers soft-touch option.","Chambersburg, PA #3",65
Adam's Royal Car Wash,Gilbertsville,PA,,uncertain,mixed_with_touchless,0.6,"Reviews mention 'touch less' automatic bay and self-serve, but conflicting evidence: one review explicitly describes 'soft cloth' wash. Website lacks touchless confirmation.","Allentown, PA #3",79
Camelot Car and Dog Wash,Golden,CO,,confirmed_touchless,mixed_with_touchless,0.98,"Multiple reviews confirm 2 automatic touchless/laser-guided bays. Mixed facility with self-serve bays and dog wash also present.","Denver, CO #1",87
GO Car Wash,Winchester,VA,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless/touch-free/no-touch automatic bay. Occasional maintenance issues noted but touchless service clearly offered.","Charles Town, WV #1",74
Sheetz,Tyrone,PA,Sheetz,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless wash with gantry arm & high-pressure nozzles, no brushes/cloth contact.","Altoona, PA #3",
North Olmsted Laser Wash,North Olmsted,OH,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly states touchless automated experience. Multiple reviews confirm brushless, touch-free, laser wash. Negative review contests cleaning effectiveness, not touchless nature.","Cleveland, OH #1",95
bp,South Haven,MI,BP,confirmed_touchless,touchless_automatic,0.92,"Description explicitly confirms automatic touchless bay using water pressure+detergent only, no brushes/cloth/foam curtains. Multiple reviews confirm touch-free operation.","Decatur, MI #1",71
Cliffdale Laser Wash,Fayetteville,NC,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm automatic laser wash bays (2 confirmed). Mixed facility with self-serve bays and DIY options, but touchless automatic clearly present.","Fayetteville, NC #3",75
Wet Willy's Car Wash,Latham,NY,,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states water+detergent only, no brushes/cloth/foam curtains. Multiple reviews confirm touchless operation. WashWorld Razor equipment supports touchless capability.","Albany, NY #2",74
Super Suds Car & Dog Wash,Colorado Springs,CO,,uncertain,mixed_with_touchless,0.45,"Description claims touchless automatic; reviews mention attendants scrubbing bugs/dust manually, contradicting touchless claims. Paint damage reported.","Colorado Springs, CO #3",76
Kwik Trip,HERMANTOWN,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus T is automatic touchless laser wash. Description explicitly states no brushes/cloth. Review confirms touch-free operation.","Duluth, MN #3",
Mr Suds Car Wash,Columbia,SC,,confirmed_touchless,touchless_automatic,0.95,"Description + reviews confirm automatic no-brush/touchless wash. No spinners, water+chemical only. Consistent touchless language across reviews.","Columbia, SC #3",71
Tappers car wash,Paw Paw,MI,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm touchless automatic service. Listing states brushless automated wash. Mixed facility (repair + wash) with dedicated touchless bay.","Decatur, MI #2",64
The Bubble Bath Car & Cart Wash,Peachtree City,GA,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'touch free- no scratches' and lists 'Touchless Automatic' service. Multiple reviews confirm touchless automatic bay present alongside self-serve bays.","Atlanta, GA #1",91
h2o Auto Spa,Baton Rouge,LA,,confirmed_touchless,mixed_with_touchless,0.92,"Laser 360 Touch-Free automatic bay confirmed via listing description and multiple customer reviews explicitly mentioning touchless wash system. Mixed facility with detailing/coatings services.","Baton Rouge, LA #1",71
Friendly's Touchless Carwash,Stevensville,MD,,confirmed_touchless,mixed_with_touchless,0.95,"Listing explicitly states brushless automated bay. Mixed facility (self-serve + automatic). Review confirms brushless. Meets touchless criteria.","Easton, MD #1",69
GO! Wash Car Wash — Easton II,Easton,MD,,uncertain,unknown,0.35,"Description claims touchless/no-brush automation, but no touchless_wash_types listed and zero customer reviews to verify.","Easton, MD #3",
Sheetz,Carlisle,PA,Sheetz,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless (gantry, high-pressure nozzles, no contact). PDQ Laserwash 360 Plus confirmed. Positive review calls it 'touchless car wash.'","Carlisle, PA #2",62
North Andover Car Wash,North Andover,MA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly lists 'Touchless' as service option. Multiple reviews praise 'touch free' wash. Facility offers touchless alongside soft-touch & self-serve.","Boston, MA #3; Haverhill, MA #2",79
Woody's Express Carwash,Cincinnati,OH,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states touch-free tunnel offering. Multiple reviews confirm touchless automatic bay. Mixed facility with exterior tunnel also present.","Cincinnati, OH #1",72
Rocky Mountain Car Wash,Boise,ID,Rocky Mountain Car Wash,confirmed_touchless,touchless_automatic,0.98,"Multiple reviews explicitly confirm touchless/touch-free/no-touch automatic wash. High-pressure system with no brushes/scrubbing. Operates 24/7.","Boise, ID #3",85
Scrubby's Car Wash,Clinton Township,MI,,confirmed_touchless,touchless_automatic,0.92,"Description confirms high-pressure water+detergent automatic bay, no brushes/cloth. Multiple reviews explicitly call it 'touchless'/'no-touch'. One paint damage claim is unverified.","Detroit, MI #2",89
Coal Creek Car Wash,Erie,CO,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Touchless Automatic Wash' service. Multiple 5★ reviews confirm touchless automatic bays with no-brush technology. Self-serve bays also present. Two damage complaints unrelated to wash contact (rail/equipment issue, rim scratches likely from debris).","Denver, CO #2; Longmont, CO #1",89
53 Touch-Free Car Wash,Lisle,IL,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm touchless/brushless automatic wash. Detailing services present but touchless automatic bay clearly primary service.","Chicago, IL #1; Elgin, IL #1",94
Car Wash,Winchester,WV,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automated system without brushes. Multiple reviews confirm contactless/touchless/no-touch automated wash.","Charles Town, WV #3",84
Laser Clean Car Wash,Fayetteville,NC,,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 touchless equipment confirmed. Multiple reviews explicitly praise touchless/touch-free wash with no scratches vs brush washes.","Fayetteville, NC #1",84
Caribbean Auto Spa,Middlebury,IN,,confirmed_touchless,mixed_with_touchless,0.99,"Website explicitly states touchless automatic offering. Multiple reviews confirm brushless/touch-free automatic wash. Mixed facility with self-serve bays also available.","Elkhart, IN #3",90
Power Market,Manteca,CA,Power Market,confirmed_touchless,touchless_automatic,0.85,"Chain uses Istobal touchless/soft-touch systems; listing explicitly states touchless automated, brushless technology. No contradicting review evidence.","Eureka, CA #1",
MI Touchless Car Wash - Pontiac,Pontiac,MI,,confirmed_touchless,touchless_automatic,0.98,"Explicit business description confirms touchless automatic with high-pressure water, no brushes/bristles, no direct contact. Multiple positive reviews affirm touchless operation and scratch-free results.","Detroit, MI #3",88
Lutz's "Simply Clean" Touch Free Car Wash,Cheektowaga,NY,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states '3 Touch Free Automatic' locations with touchless automatics. Multiple 5★ reviews confirm no brushes, touch-free technology, separate drying bay. Clear evidence of genuine touchless automatic wash.","Buffalo, NY #1",93
Pro-Shine Car Wash,Canton,OH,,confirmed_touchless,touchless_automatic,0.92,"Multiple reviews explicitly confirm brushless/no-touch/touchless automatic wash. Website terminology mismatch outweighed by consistent customer evidence of touchless technology.","Canton, OH #1",90
Freedom Wash,Albuquerque,NM,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'Touchless Wash packages (no tracks or brushes)'. Multiple 5★ reviews confirm touchless/touch-less automatic bay. No brush/soft-touch evidence.","Albuquerque, NM #2",86
John's Island Car Wash,Johns Island,SC,,uncertain,mixed_with_touchless,0.55,"Automatic brushless bay confirmed, but pre-wash involves hand-scrubbing with soft-bristle brush—potentially disqualifying. Mixed facility with DIY bays also present.","Charleston, SC #3",82
Banner Elk Car Wash,Banner Elk,NC,,uncertain,mixed_with_touchless,0.65,"Description + positive reviews confirm touchless automatic bays exist. One 1★ review mentions 'soap brush' causing damage, unclear if separate service or equipment malfunction.","Boone, NC #1",80
Super Shine Car Wash,Marshalltown,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Description explicitly states 'Touchless Automatic bays'. Reviews confirm no-touch feature, undercarriage wash, no guide bars. Mixed facility with self-serve.","Des Moines, IA #3",84
Carolina Clean Laser Wash,Denton,NC,,confirmed_touchless,touchless_automatic,0.98,"Name, description, equipment (PDQ LaserWash), and multiple reviews explicitly confirm automatic touchless with water+detergent, no brushes/cloth.","Asheboro, NC #1",85
TigerWash - Forest Lakes In-Bay,Charlottesville,VA,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'Touchless washes' with high-pressure jets. Multiple customer reviews confirm touch-free/touchless automatic system. In-bay automatic format.","Charlottesville, VA #2",85
Zappy's Auto Washes,Mentor-On-The-Lake,OH,Zappy's Auto Washes,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm brushless/touchless automatic wash. Mixed facility includes self-serve bay + automatic touchless option.","Chardon, OH #3",68
Safari Falls Car Wash,Bardstown,KY,,confirmed_touchless,mixed_with_touchless,0.95,"Website lacks touchless language, but description & reviews confirm touchless automatic bay present. Self-serve bay injury unrelated to touchless system.","Bardstown, KY #3",
Soapy Jeff's Car Wash,Plano,TX,,uncertain,unknown,0.35,"Website denies touchless; description claims touchless bay; 1-star review alleges misdirection to non-touchless wash. Conflicting evidence prevents confirmation.","Dallas-Fort Worth, TX #3",56
Robo Car Wash,Jefferson City,MO,,uncertain,unknown,0.35,"Website describes self-serve friction bays only. Reviews claim 'brushless/touchless' but no automatic bay confirmed.","Columbia, MO #1",80
Main Street LaserWash,Endwell,NY,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms 2 LaserWash automated touchless bays. Reviews consistently mention 'touch free,' 'brushless,' 'laser wash.' Mixed facility with hand wash bay also present.","Binghamton, NY #1",87
Splash N' Dash Car Wash,El Paso,TX,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states '24-Hour Touchless Car Wash'; multiple reviews confirm brushless/touchless automatic system with high-pressure equipment (Undercarriage Blaster, Gatling Gun). Evidence aligns.","El Paso, TX #1",80
Kwik Trip,BAXTER,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus explicitly confirmed as touchless system; description states no physical contact.","Brainerd, MN #3",
Texas Star AutoWash,Fort Worth,TX,Autowash,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews confirm laser wash and touchless automatic bay. Laser wash explicitly mentioned; no brush/cloth contact evidence.","Dallas-Fort Worth, TX #2",73
Crown Car Wash and Detailing,Baden,PA,,confirmed_touchless,mixed_with_touchless,0.92,"Description confirms high-pressure water/chemical gantry with no brush/cloth contact. Brushless automatic bay verified in reviews. Mixed facility (detailing + touchless automatic).","Butler, PA #3",69
Laserwash of Braker Ln,Austin,TX,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes automatic touchless bay using water pressure & detergent only—no brushes/cloth/foam curtains. Multiple reviews confirm touchless operation; detailer review endorses as scratch-free alternative to brush washes.","Austin, TX #3",84
Captain Car Wash,Columbus,OH,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '0 Touch Free Carwash'. Multiple reviews confirm touchless automatic wash. Mixed facility includes self-serve bays.","Columbus, OH #1",91
Blue Lagoon Storage and Car Wash,Cedar Rapids,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Mark VII Choice Wash explicitly offers touch-free automatic option. Reviews confirm touchless bay exists and functions. Soft-touch option available but touchless option clearly present.","Cedar Rapids, IA #1",80
Hose It Car Wash,Albuquerque,NM,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm brushless/touchless/contactless automatic bays. Mixed facility includes self-serve bays, but touchless automatic is clearly present and primary service.","Albuquerque, NM #3",80
Holiday Stationstores,Motley,MN,Holiday Stationstores,uncertain,unknown,0.35,"Description claims touchless automatic with high-pressure water/detergents (no brushes). Customer reviews discuss fuel, food, bathrooms only—no wash verification.","Brainerd, MN #1",
Grove City 24 Hour Car Wash,Grove City,OH,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm robotic arm, touch-free, touchless, and brushless automatic wash. No brush/cloth contact evidence.","Columbus, OH #3",90
Lighthouse Car Wash Rangeline,Columbia,MO,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states touchless automatic wash with advanced sensing technology. Multiple 5★ reviews confirm brushless/touchless automatic operation. Self-serve bays also available.","Columbia, MO #3",80
Clean Car Inc,Cedar Rapids,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm brushless automatic bay; description states touchless automated cleaning without brushes; also offers self-serve bays (prewash, rinse).","Cedar Rapids, IA #2",87
Arctic Blast Touchless Car Wash,Anchorage,AK,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 4 touchless automatic bays with high-pressure/air-dry technology. Reviews consistently confirm touchless/laser wash, no brush damage.","Anchorage, AK #2",81
Maddie Mae's Car Wash,Kennesaw,GA,,uncertain,mixed_with_touchless,0.65,"Description claims automatic touchless bay (water+detergent, no brushes). But 5★ review mentions 'pre-scrubbing brushes' and full detailing services offered, creating ambiguity about actual equipment.","Atlanta, GA #3",78
Park Avenue Laser Wash,Corning,NY,,confirmed_touchless,touchless_automatic,0.92,"Listing name explicitly states 'Laser Wash'; multiple reviews reference 'touchfree' wash type. Laser wash = touchless automatic.","Elmira-Corning, NY #2",62
Kwik Trip,Hermantown,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless wash using water pressure & detergent only—no brushes, cloth, or foam curtains.","Duluth, MN #2",
Sudzy Duz It Car Wash,Tecumseh,MI,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm touchless/touch-free automatic bay option. Mixed facility offers both touchless and brush washes. Evidence outweighs vague website language.","Adrian, MI #2",87
Circle K,Fargo,ND,Circle K,confirmed_touchless,touchless_automatic,0.85,"Description explicitly states 'touchless automated car wash.' Customer review confirms 'really good touch free car wash.' Negative review criticizes effectiveness, not touchless nature.","Fargo, ND #3",62
Anchor Storage and Carwash,Florence,KY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms touchless automatic with gantry/high-pressure nozzles. Multiple reviews praise touchless bay. Mixed facility includes self-serve bays.","Cincinnati, OH #3",88
Car wash Touchless &. BP Fuels,Saline,MI,BP,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes automatic touchless bay using water pressure & detergent only—no brushes, cloth, or foam curtains. Multiple reviews confirm touchless operation.","Adrian, MI #1; Ann Arbor, MI #3",89
Portside 4,Rogers,AR,,confirmed_touchless,mixed_with_touchless,0.98,"Explicit mention of 'touch free automatics' (2 bays), water+chemicals only, positive customer reviews confirming touchless automatic service.","Fayetteville-Bentonville, AR #2",80
Niagara Car Wash,Erie,PA,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms touch-free automatic bays. Multiple reviews praise touchless performance. Also offers self-serve bays and vacuums.","Erie, PA #1",82
Mermaid Car Wash,Mt Holly Springs,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states touchless service available. Multiple 5★ reviews confirm touchless/touch-less/brushless automatic bay. Mixed facility (also offers soft-touch, self-serve, dog wash).","Carlisle, PA #3",60
Miller Road Car Wash,Wilmington,DE,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm touchless automatic bay. Mixed facility with self-serve bays. One negative review about scratching lacks specificity on which service used.","Coatesville, PA #2",78
Stow Laserwash,Stow,OH,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'completely touch free' and 'no brushes'. LaserWash equipment. All service tiers labeled 'Touchless Wash & Dry'. Reviews consistently confirm laser/touchless technology, no brushes.","Akron, OH #3",95
