touchless_signal,name,brand,address,city,state,zip,lat,lng,car_wash_type,automated,self_service,phone,website,opening_hours,osm_id
true,SuperWash Touchfree,,,,NY,,44.1940318,-79.4630254,,,,,,,way/389611220
false,Shorncliffe Car Wash,,40 Shorncliffe Road,,NY,,43.6293928,-79.5437342,,,,,,24/7,way/390635636
false,,,,,NY,,44.0947417,-77.6006384,,,,,,,way/409555627
false,,,,,NY,,43.6872309,-79.597824,,,,,,,way/415132302
false,,,,,NY,,43.9090987,-78.7161701,,,,,,,way/419776359
false,,,,,NY,,44.1793363,-77.444985,,,,,,,way/428201331
false,Esso,Esso,,,NY,,43.0889327,-79.0973834,,,,,,,way/428375527
false,,,,,NY,,43.5639533,-79.6364253,,,,,,,way/435154005
false,,,,,NY,,43.7550915,-79.7571343,,,,,,,way/439964413
false,Shell,Shell,,,NY,,43.8979177,-79.0298671,,,,,,,way/442637167
false,Fast Lane Car Wash,,,,NY,,44.3486379,-78.763665,,yes,yes,,,24/7,way/442786640
false,Circle K,Circle K,,,NY,,43.6548557,-79.6955755,,,,,,,way/445059111
false,,,,,NY,,43.6800896,-79.682928,,,,,,,way/445060558
false,,,,,NY,,44.3832259,-79.7047079,,,,,,,way/447293412
false,Circle K,Circle K,,,NY,,43.2039499,-79.2427052,,,,,,,way/452086810
false,Klassic Car Wash,,,,NY,,44.3745319,-79.6975872,,,,,,,way/453853292
false,,,,,NY,,43.0297827,-76.0162143,,yes,,,,,way/455784896
false,,,,,NY,,44.0170099,-77.1403545,,,,,,,way/463367304
true,LaserWash Touchfree Carwash,,3355 Brighton-Henrietta Town Line Road,Rochester,NY,14623,43.0953892,-77.5855858,,yes,yes,,https://touchfreecarwashing.com/,24/7,way/465250628
false,Mr. Lube,,,,NY,,44.0329297,-79.4766977,,yes,no,,,,way/467058150
false,Circle K,Circle K,,,NY,,44.2585415,-76.5180746,,,,,,,way/477374813
false,,,437 North Main Street,Warsaw,NY,14569,42.7589866,-78.1314962,,,,,,,way/477966947
false,,,,,NY,,43.8820093,-79.0200273,,,,,,,way/478531845
false,,,,,NY,,44.366294,-79.7329371,,yes,no,,,,way/478997211
false,GlideWash,,,,NY,,43.8459801,-79.5573883,,,,,,,way/481115366
false,Southside Carwash,,8 Conklin Avenue,Binghamton,NY,13903,42.0909203,-75.914993,,no,only,,,,way/482253270
false,,,,,NY,,43.1858545,-79.4763365,,,,,,,way/484814047
false,,,,,NY,,43.98084,-78.1743463,,,,,,,way/487855799
false,,,,,NY,,44.1797142,-77.3765087,,,,,,,way/496744511
false,,,,,NY,,44.2746341,-78.3721618,,,,,,,way/497284858
false,Rubber Ducky Car Wash,,4445 Vestal Parkway East,Vestal,NY,13850,42.0958978,-75.9652968,,yes,no,+1-607-766-9604,,,way/506309468
false,,,2376 Ridge Road West,Rochester,NY,14626,43.2097149,-77.6911403,,,,,,,way/523214535
false,,,,,NY,,41.7701973,-76.4128898,,,,,,,way/524515813
false,,,,,NY,,44.2886229,-77.8015217,,,,,,,way/524834150
false,Gan Auton Spa,,,,NY,,44.3353563,-76.154199,,yes,no,,,,way/525024445
false,,,,,NY,,44.3373935,-79.6796119,,yes,no,,,,way/529553265
false,,,,,NY,,44.9003204,-75.1872996,,,,,,,way/531067019
false,Circle K,Circle K,,,NY,,43.8678774,-79.542162,,,,,,,way/532560853
false,,,5 Lewis Street,Pulaski,NY,13142,43.5620957,-76.1250414,,,,,,,way/546191992
false,Dunnville Auto Laundry,,,,NY,,42.9025642,-79.6067603,,,,,,,way/550715828
false,Esso,Esso,35 Cherrycrest Drive,Brampton,NY,L6P3W4,43.7641348,-79.6697146,,yes,,,,24/7,way/557026904
false,,,,,NY,,42.7498517,-78.8535467,,,,,,,way/560248968
false,,,5783 South Park Avenue,Hamburg,NY,14075,42.7394935,-78.8258866,,,,,,,way/560544674
false,4 Seasons Car Wash,,7795 Oswego Road,Liverpool,NY,13090,43.148051,-76.2311835,,yes,yes,+1-315-652-1426,,,way/586432751
false,Car Wash,,25 Main Street East,Smiths Falls,NY,K7A 1A3,44.8994557,-76.0188086,,no,yes,,,24/7,way/606051647
false,,,,,NY,,43.7370706,-79.5243852,,,,,,,way/612014183
false,Mark's Auto Care,,37 Hershey Drive,Smiths Falls,NY,K0G 1G0,44.8936393,-76.000245,,no,yes,,,,way/614479813
false,,,1870 Davis Street,Elmira,NY,14901,42.1142572,-76.8264879,,,,,,,way/619921056
false,,,,,NY,,44.4839548,-77.0041774,,,,,,,way/633632737
false,Morrisburg Car Wash,,,,NY,,44.8987483,-75.1914767,,,,,,,way/637038127
false,,,,Kingston,NY,,44.245971,-76.4846575,,,yes,,,,way/656586332
false,Circle K,Circle K,,Kingston,NY,,44.250277,-76.554034,,,,,,,way/656779774
false,,,,Toronto,NY,,43.6239947,-79.515473,,,,,,,way/658020756
true,Touchless Wash,,,Markham,NY,,43.852298,-79.255183,,,,,,,way/659334217
false,Crosstown Car Wash,,2010 Jane Street,,NY,,43.7148044,-79.5076969,,,,,,,way/659426934
false,,,,Markham,NY,,43.848395,-79.2804405,,,,,,,way/659451638
false,Coin Car Wash,,,,NY,,43.7444738,-79.6033767,,,,,,24/7,way/659533768
false,,,,Toronto,NY,,43.7350685,-79.253857,,,,,,,way/660831378
false,Circle K,Circle K,,Markham,NY,,43.84312,-79.3042655,,,,,,,way/661045599
false,,,,Toronto,NY,,43.8234805,-79.305567,,,,,,,way/661047993
false,,,,Toronto,NY,,43.7501025,-79.275673,,yes,no,,,,way/661275829
false,,,,,NY,,43.802971,-79.491264,,,,,,,way/661471678
true,SuperWash Touchfree,,,,NY,,43.8289165,-79.479234,,,,,,,way/661774340
false,,,,Toronto,NY,,43.804456,-79.3371815,,,,,,,way/661779270
false,,,,,NY,,44.2913706,-77.8072668,,,,,,,way/661904423
false,,,,,NY,,43.687587,-79.306112,,,,,,,way/663689146
false,Sunset Car Wash,,,,NY,,43.6653948,-79.4861849,,,,,,,way/671199047
false,UltraWash,,,,NY,,43.7527557,-79.5419916,,,,,,,way/678038845
false,Central Avenue Car Wash,,10 Central Avenue West,,NY,,44.6015637,-75.6911086,,,,,,,way/680359640
false,,,,,NY,,43.6519961,-79.4463825,,,,,,,way/681668313
false,,,376 Park Avenue,Corning,NY,14830,42.1274432,-77.0348108,,,,,,,way/687365561
false,,,1 West Morris Street,Bath,NY,14810,42.3323969,-77.3195176,,,,,,,way/687409002
false,,,,,NY,,42.3322425,-77.3195733,,,,,,,way/687409003
false,,,2109 Route 5 and 20,Seneca Falls,NY,13148,42.9065694,-76.8261361,,,,,,,way/687479735
false,Car Wash,,,,NY,,42.1568517,-78.7477391,,,,,,,way/689873868
false,Delta Sonic Car Wash,Delta Sonic,1660 Penfield Road,Penfield,NY,14526,43.1327605,-77.4905224,,,no,+1 585-381-8675,https://deltasoniccarwash.com/location/penfield-ny/,,way/692666977
false,,,2140 Fairport-Nine Mile Point Road,Fairport,NY,14450,43.1289225,-77.4406508,,,,,,,way/695971853
false,,,,,NY,,43.8923077,-79.0507271,,,,,,,way/703506237
false,The Wellington Car Wash,,,,NY,,44.386994,-79.7036151,,,,,,,way/705481348
false,,,,,NY,,43.1197124,-76.1587125,,,,,,,way/712037166
false,,,,,NY,,43.9283568,-79.4524785,,,,,,,way/741777241
false,,,,,NY,,44.3814888,-78.3831821,,,,,,,way/756100837
false,Oasis Car Wash,,,,NY,,44.3583123,-79.6499219,,,,,,,way/770937296
false,Bubble Boy Car Wash,,,,NY,,43.0316532,-78.6957163,,,,,,,way/791042453
false,Hoffman Car Wash,,4858 State Route 30,Amsterdam,NY,12010,42.9706104,-74.1880559,,,no,,,,way/791865606
false,,,,,NY,,43.2049756,-79.5995638,,yes,yes,,,,way/808981666
false,,,2 Iroquois Trail,Grimsby,NY,,43.1847436,-79.5140356,,no,yes,,,,way/809012258
false,Precision Wash,,27271 Anabel Avenue,Evans Mills,NY,13637,44.0512285,-75.8356445,,,,,,,way/809309382
false,,,606 Route 3,Plattsburgh,NY,12901,44.696134,-73.5069095,,yes,yes,,,24/7,way/809756768
false,,,,,NY,,43.28574,-73.641451,,,,,,,way/817028181
false,E-Z Clean Car Wash,,23 West Harrison Street,Jamestown,NY,14701,42.0925722,-79.2404526,,yes,yes,,,,way/820283794
false,,,7826 State Route 417,Bolivar,NY,14715,42.0513235,-78.1815845,,,,,,,way/821702492
false,,,4505 Bolivar Road,Wellsville,NY,14895,42.1242405,-77.9869655,,,,,,,way/822654363
false,,,8471 State Route 54,Hammondsport,NY,14840,42.4006712,-77.2245157,,,,,,,way/822712683
false,,,11474 State Route 21,Wayland,NY,14572,42.558273,-77.5907825,,,,,,,way/822729171
false,,,2454 Corning Road,Elmira,NY,14903,42.1478735,-76.8320115,,,,,,,way/823034892
false,Classy Chassy Car Wash,,509 East 4th Street,Watkins Glen,NY,14891,42.3828613,-76.8645094,,no,only,,,,way/823151461
false,Hoffman Carwash,,496B Albany Shaker Road,Loudonville,NY,12211,42.7079414,-73.778901,,,,+1 518 2133057,https://www.hoffmancarwash.com/,,way/849372109
false,,,,,NY,,44.2952279,-78.573486,,no,only,,,,way/849615374
false,Foamy Brush Car Wash,,,,NY,,41.8328903,-79.1258984,,,,,,,way/857051450
false,All American Car Wash,,565 Worth Street,Corry,NY,16407,41.9357711,-79.6516142,,yes,no,,,,way/898089200
false,,,,,NY,,43.1861165,-76.2346268,,,,,,,way/903548744
false,Delta Sonic Car Wash,Delta Sonic,4983 Transit Road,Buffalo,NY,14221,42.98299,-78.6962657,,yes,no,,https://deltasoniccarwash.com/location/williamsville-ny/,,way/914280646
false,Boiceville Pit Stop,,4131 Route 28,Boiceville,NY,12412,42.0083963,-74.2680712,,,,+1-845-657-2033,,Mo-Th 05:00-23:00; Fr 05:00-24:00; Sa 05:30-24:00; Su 05:30-23:00,way/936884831
true,Touchless Wash,,,,NY,,43.7863541,-79.6499251,,,,,,,way/936920915
false,,,,,NY,,42.094296,-78.5008475,,,,,,,way/952087600
false,,,,,NY,,42.0980137,-79.3112243,,,,,,,way/963764777
false,Hoffman Car Wash,,342 South Kingsboro Avenue,Gloversville,NY,12078,43.0313099,-74.345489,,yes,,,,,way/963766336
false,Shell,Shell,,,NY,,43.8910049,-78.8053127,,yes,,,,,way/984089373
false,Go Greene Car Wash,,6372 Main Street,Tannersville,NY,12485,42.1957986,-74.1508242,,,,,,,way/1001845155
false,Aqua Car Wash,,,,NY,,44.2587342,-76.5565075,,,,,,,way/1002715312
false,,,,,NY,,42.7718799,-73.7269605,,yes,no,,,,way/1014903696
false,Royal Car Wash,,607 Rowley Road,Victor,NY,14564,43.0096622,-77.4431924,,yes,no,,,,way/1018685130
false,Main Hand Wash & Detail,,1712 Main Street,Buffalo,NY,14209,42.9192608,-78.8607976,,,,+17168852195,,,way/1024502699
false,,,,,NY,,43.5563522,-79.5820251,,,,,,,way/1025681995
false,,,2375 Sheridan Drive,Tonawanda,NY,14150,42.9803762,-78.8458604,,,,,,,way/1025953032
false,Brock Street Carwash & Detailing Centre,,800 Brock Street North,Whitby,NY,L1N 4J5,43.8888955,-78.9466814,,yes,yes,,,24/7,way/1031847537
false,,,,,NY,,42.3481119,-78.1205501,,,yes,,,,way/1033675191
false,,,,,NY,,44.2681341,-76.5746949,,,,,,,way/1036401746
false,,,,,NY,,42.7439838,-73.7610404,,,,,,,way/1046118799
false,Delta Sonic Car Wash,Delta Sonic,615 East Ridge Road,Rochester,NY,14621,43.1949187,-77.6011589,,,,+1 585-342-9550,https://deltasoniccarwash.com/location/irondequoit-ny/,,way/1046468328
false,,,,,NY,,44.2181597,-76.5262216,,,yes,,,,way/1047505004
false,Delta Sonic Car Wash,Delta Sonic,,,NY,,43.0491618,-76.2265341,,,,,,,way/1060847073
false,Better Vision Car Spa,,3535 Genesee Street,Buffalo,NY,14225,42.9266207,-78.7545975,,no,,,,,way/1060906865
false,,,4207 Union Road,Buffalo,NY,14225,42.9286381,-78.7536392,,,,,,,way/1060906870
false,Esso,Esso,2201 McCowan Road,Scarborough,NY,M1S 4G6,43.7995449,-79.2624707,,yes,,,,,way/1082220042
false,Petro-Canada,Petro-Canada,,,NY,,43.9778938,-78.194727,,yes,no,,,,way/1090774675
false,Hubbles coin wash & laundromat,,,,NY,,44.1953476,-77.0505015,,,,,,,way/1092230092
false,Royal Car Wash,,3400 Transit Road,West Seneca,NY,14043,42.8604814,-78.6975159,,,no,+1-585-271-1111,,Mo-Su 07:00-21:00,way/1097660529
false,Delta Sonic Car Wash,Delta Sonic,2285 Walden Avenue,Buffalo,NY,14225,42.9068388,-78.7518011,,yes,no,,https://deltasoniccarwash.com/location/cheektowaga-ny-walden-ave/,,way/1103635124
false,Royal Car Wash,,3765 Union Road,Buffalo,NY,14225,42.9165102,-78.7531213,,yes,no,,,,way/1103923209
false,Auto Spa Bubble Wash,,251 West Washington Street,Bradford,NY,16701,41.9569791,-78.6626363,,no,yes,+1-814-366-4455,,24/7,way/1105023886
false,Spray 'N Shine Car Wash & Self Storage,,23 Birch Street,Cairo,NY,12413,42.2932602,-73.9915264,,,,+1-518-622-8625,,,way/1107149141
false,Laser Car Wash,,921 Payne Avenue,North Tonawanda,NY,14120,43.0486303,-78.8759372,,no,yes,,,,way/1110320476
false,Delta Sonic Car Wash,Delta Sonic,4817 Transit Road,Depew,NY,14043,42.8714674,-78.6935841,,,,,https://deltasoniccarwash.com/location/lancaster-depew-ny-transit-rd/,,way/1111904561
false,,,,,NY,,43.0361176,-78.8619691,,yes,no,,,,way/1112118047
false,,,,,NY,,41.770111,-76.4135197,,,,,,,way/1115843864
false,,,,,NY,,42.9499564,-76.5463166,,,,,,,way/1118948187
false,GlideWash,,,,NY,,43.965374,-78.9046732,,yes,yes,,,,way/1120989084
false,Petro-Canada,Petro-Canada,,,NY,,44.1986295,-79.6597282,,,,,,,way/1123981460
false,,,,,NY,,43.5459245,-79.7145591,,,,,,,way/1124325482
false,,,,,NY,,43.1297957,-76.2049372,,,,,,,way/1125971170
false,Petro-Canada SuperWash,Petro-Canada,,,NY,,43.7775932,-79.6552421,,,,,,,way/1148670434
false,Scrub-a-Dub Express,,660 Washington Avenue,Kingston,NY,12401,41.9423428,-74.0277342,,,,,https://scrubadubny.com/,,way/1182356388
false,,,,,NY,,43.0801143,-73.8026669,,,,,,,way/1189915274
true,Touchless Wash,,,,NY,,43.7728337,-79.6525579,,,,,,,way/1230380557
false,,,,,NY,,42.9938461,-78.8750297,,yes,no,,,,way/1244204036
false,Colonial Car Wash,,,,NY,,42.8209482,-73.9351026,,no,only,,,24/7,way/1249981870
true,Memorial Touchless Car Wash,,300 Memorial Avenue,Orillia,NY,L3V 5X6,44.5945536,-79.4234875,,,,+1-705-325-3340,,,way/1276191102
false,,,,,NY,,42.7683211,-73.6757761,,,,,,,way/1279544377
false,Shell,Shell,,,NY,,44.4160166,-79.6771912,,,,,,,way/1280386620
false,Colonial Car Wash,,,,NY,,42.798521,-73.92967,,,,,https://colonialcw.com/blog/Locations/schenectady-200-s-brandywine-ave/,,way/1293528159
false,Delta Sonic Car Wash,Delta Sonic,,,NY,,42.8589382,-78.8254466,,,,,https://deltasoniccarwash.com/location/buffalo-ny-mckinley-pkwy/,,way/1299929464
false,,,,,NY,,43.7967308,-79.3047595,,,,,,,way/1303930134
false,Shell,Shell,,,NY,,43.6866006,-79.6075168,,,,,,,way/1319250825
false,,,,,NY,,42.3684337,-75.2274989,,,,,,,way/1338142076
false,,,,,NY,,43.8195285,-79.2201254,,,,,,,way/1359645163
false,,,,,NY,,42.7510703,-73.870415,,,,,,,way/1360227947
false,Lutz's Carwash,,4906 South Park Avenue,Hamburg,NY,14075,42.7635487,-78.8235567,,yes,yes,+1-716-312-0044,,,way/1386903786
false,,,,,NY,,42.9014138,-78.6974965,,,,,,,way/1386908018
false,Hamilton Car & Pet Wash,,5001 Wings Way,Hamilton,NY,13346,42.8384731,-75.5537742,,yes,yes,,,,way/1414555140
false,,,,,NY,,43.0613652,-77.4754942,,,,,,,way/1421242146
false,Car Wash,,1228 Kenmore Avenue,Buffalo,NY,14216,42.9584333,-78.8634362,,no,only,,,,way/1434522884
false,,,,,NY,,44.1460313,-77.4105127,,,,,,,way/1445333686
false,,,,,NY,,44.1292003,-77.5791933,,,,,,,way/1451364818
true,Moonan's Touchless Car Wash,,,,NY,,41.957123,-78.6524776,,yes,yes,+1-814-366-4455,,24/7,way/1461675869
false,Ruby Car Wash,,,,NY,,43.0733906,-77.6076999,,yes,no,,,,way/1469242470
false,On the Spot,,41-16 35th Avenue,,NY,11101,40.7544327,-73.9209292,,,,+1 347-494-1787,onthespotmoto.com,,node/2846596498
false,,,1748 Castle Hill Avenue,,NY,10462,40.8407354,-73.8527572,,,,,,,node/2858119659
false,,,,,NY,,40.6482579,-73.9054945,,,,,,,node/3118144415
false,,,,,NY,,40.7250129,-73.5187274,,,,,,,node/3965271374
false,,,,,NY,,40.7505373,-73.906311,,,,,,,node/4014860261
false,Car Wash,,248-10 Sunrise Highway,,NY,,40.6651693,-73.73009,,,,,,,node/5122993521
false,,,,,NY,,40.6611513,-73.5588278,,,,,,,node/6296847099
false,Millennium Car Wash,,,,NY,,40.707783,-73.6931587,,,,,,,node/6376859394
false,,,,,NY,,40.6688025,-73.6551455,,,,,,,node/6934740016
false,,,,,NY,,40.7154445,-73.7467021,,,,,,,node/6991225552
false,,,,,NY,,40.7153487,-73.7418982,,,,,,,node/6992725360
false,,,,,NY,,40.9188481,-73.8949073,,,,,,,node/7364515153
false,,,,,NY,,40.7072555,-73.9508376,,,,,,,node/8232714839
false,,,,,NY,,40.5277897,-74.2372366,,,,,,,node/8419209918
false,Hillside Carwash,,,,NY,,40.7036878,-73.8239478,,,,,,,node/8742669258
false,,,,,NY,,40.7636772,-73.7485108,,,,,,,node/8789323902
false,,,,,NY,,40.7383556,-73.7939692,,,,,,,node/9057369551
false,,,59-91 Maurice Avenue,Maspeth,NY,11378,40.7282672,-73.9065751,,,,,,,node/10809892166
false,City,,383 6th Street,,NY,,40.725947,-74.0517456,,,,,,,node/10930390505
false,Beacon Car Wash,,,,NY,,41.5058999,-73.9722647,,no,no,,,,node/11156263771
false,,,,,NY,,40.7247741,-74.175514,,,,,,,node/13150251653
false,Newburgh Auto Spa,,86 State Route 17K,Newburgh,NY,12550,41.5059304,-74.0730818,,,,,,,way/94504955
false,,,,,NY,,41.0154381,-73.9454296,,,,,,,way/146320303
false,,,1199 Newbridge Road,Bellmore,NY,11710,40.6914491,-73.5421207,,,,,,,way/170415520
false,Car Care Center,,2948 86th Street,Brooklyn,NY,11223,40.5902187,-73.9753979,,yes,no,,,,way/248835020
false,,,,,NY,,40.5904072,-73.9751082,,no,no,,,,way/248835152
false,,,,,NY,,40.7153277,-73.7465444,,,,,,,way/248840877
false,BK Wash & Repair Center,,862 4th Avenue,,NY,11232,40.6570582,-74.0019909,,,,+1-347-889-6369,https://bkwashrepair.com,Mo-Sa 08:00-19:00; Su 08:00-18:00,way/249606367
false,Sheeley's,,960 Homestead Avenue,Maybrook,NY,12543,41.4977712,-74.2074042,,,,,,,way/261803400
false,Homestead Carwash,,,,NY,,41.4958091,-74.2078903,,,,,,,way/262967764
false,Sutphin Car Wash,,,,NY,,40.6966811,-73.8047227,,,,,,,way/270200249
false,Perfect Shine Auto Salon,,,,NY,,40.8894469,-74.216662,,,,,,,way/274668734
false,Jomar Car Wash,,57-34 Main Street,,NY,11355,40.7456959,-73.8262951,,yes,no,,,,way/284628390
false,,,18-40 131st Street,,NY,11356,40.7820307,-73.8380466,,,,,,,way/284650344
false,LMC,,611 North Avenue,New Rochelle,NY,10801,40.9227453,-73.787656,,,,,,,way/378392839
false,,,,,NY,,40.7245781,-74.1754716,,,,,,,way/416701954
false,,,,,NY,,40.6941765,-74.1019409,,,,,,,way/422312126
false,,,,,NY,,40.8534884,-74.122739,,,,,,,way/454410309
false,,,9 North Street,Washingtonville,NY,10992,41.4284958,-74.1652388,,,,,,,way/471848371
false,Majestic Auto Wash,,1250 West Broadway,Hewlett,NY,11557,40.6391344,-73.7028619,,,,+1 516 569 3970,https://majesticwash.com/,,way/541795840
false,,,1542 Old Country Road,Plainview,NY,11803,40.7809303,-73.4499203,,,,,,,way/556396889
false,,,14 Urban Avenue,Westbury,NY,11590,40.7543962,-73.562521,,,,,,,way/558166333
false,Hicksville Car Wash,,,,NY,,40.7689362,-73.5235384,,,,,,,way/558371045
false,,,4110 Hempstead Turnpike,Bethpage,NY,11714,40.7250376,-73.4839982,,,,,,,way/560592613
false,,,,,NY,,40.6387129,-73.6408566,,,,,,,way/608177564
false,Razzle Dazzle Car Wash,,6 Willowdale Avenue,Port Washington,NY,11050,40.8251593,-73.6832938,,,,,,,way/613886784
false,Bubble Barn Car Wash,,119 Old South Plank Road,,NY,12550,41.5260973,-74.0688286,,,,,,,way/797996782
false,Larchmont Car Wash,,2436 Boston Post Road,Larchmont,NY,10538,40.9220709,-73.7638257,,,,,,,way/800850855
false,,,2646 South Road,Poughkeepsie,NY,12601,41.6701378,-73.928779,,,,,,,way/802063048
false,Dip-In Car Wash,,712 Mamaroneck Avenue,Mamaroneck,NY,10543,40.955996,-73.7389413,,,,,,,way/848203816
false,,,,,NY,,40.6560676,-74.1213981,,,,,,,way/933368017
false,Foam and Wash Car Wash,,778 US-9,Fishkill,NY,12524,41.5407301,-73.9008231,,,,,,,way/1021393158
false,Tony's Bubble Bath Hand Car Wash,,352 Locust Street,Mount Vernon,NY,10550,40.9191938,-73.8435492,,no,no,,,,way/1152267744
false,,,,,NY,,40.7001259,-74.2134525,,,,,,,way/1187705060
false,,,,,NY,,40.7231844,-74.2179943,,,,,,,way/1230224755
false,,,,,NY,,40.7375021,-73.7058149,,,,,,,way/1237620381
false,,,,,NY,,40.7145866,-74.2317073,,,,,,,way/1251279686
false,,,,,NY,,41.508121,-74.0685591,,,,,,,way/1448261364
true,Touchless Express Car Wash & Pet Spaw,,,,OH,,39.9822904,-83.1555215,,,,,,,node/568919224
false,Saint Marys Car Wash,,,,OH,,39.4169237,-81.1857465,,,yes,,,24/7,node/1596871855
false,Village Auto Wash,,,,OH,,41.5822777,-81.2107014,,,,,,,node/1680829851
false,,,,,OH,,39.6198981,-82.9407793,,,,,,,node/1803523410
false,Petit's Car Wash,,,,OH,,41.027127,-81.7299357,,yes,yes,,,24/7,node/1884711622
false,,,,,OH,,41.4411625,-81.7035733,,,,,,,node/2098720896
false,Wishy Washy Car Wash,,,,OH,,40.0389652,-84.2281167,,,,,,,node/2355614298
false,,,,,OH,,39.9662743,-82.6813317,,yes,yes,,,,node/2420838021
false,,,,,OH,,41.5063883,-81.6534775,,,,,,,node/2437573732
false,,,,,OH,,39.7136934,-82.9542125,,,,,,,node/2461791666
false,Royal Car Wash,,465 Long Street,Ashville,OH,43103,39.7223266,-82.9532692,,,,,,,node/2461792997
false,,,,,OH,,41.2262406,-82.6015853,,,,,,,node/2560872064
false,,,,,OH,,41.4632843,-81.7008378,,,,,,,node/2575931763
false,,,,,OH,,40.8995755,-83.6514317,,,,,,,node/2948602601
false,,,,,OH,,41.4508628,-81.6297128,,,,,,,node/3207773445
false,,,,,OH,,41.4710736,-81.1470023,,,no,,,,node/3258135423
false,,,,,OH,,39.1422818,-84.3593341,,,,,,,node/3413684145
false,Clintonville Auto Detailing,,,,OH,,40.04579,-82.9995238,,,,,,,node/3643093120
false,Self-Serve Car Wash,,,,OH,,40.0607991,-83.0001146,,,,,,,node/3643093130
false,,,,,OH,,41.9351616,-83.3915545,,,,,,,node/3697448959
false,,,,,OH,,42.1666025,-83.7826953,,,,,,,node/3739553436
false,Steve's Auto Wash,,,,OH,,41.9397409,-80.5465728,,yes,no,,,,node/3739675108
false,,,,,OH,,40.4412612,-82.2598914,,,,,,,node/3766159682
false,,,,,OH,,40.9869412,-82.6678138,,,,,,,node/3766199976
false,,,,,OH,,40.9034771,-82.6592587,,,,,,,node/3766200201
false,,,,,OH,,41.4492817,-81.5832453,,,,,,,node/3888365564
false,Bubble Magic Car Wash,,,,OH,,39.2941611,-81.52213,,,,,,,node/3994578885
false,,,,,OH,,38.721879,-80.6510354,,,,,,,node/4104070321
false,Lucas Auto Center,,,,OH,,41.4767825,-81.7902947,,yes,no,,,,node/4171873933
false,Clean Express Auto Wash,,5720 Broadview Road,Parma,OH,44134,41.4070399,-81.6920388,,yes,,,,,node/4318649824
false,,,,,OH,,41.979717,-84.6724414,,,,,,,node/4400092078
false,,,,,OH,,41.3929892,-81.7578419,,,,,,,node/4458304812
false,Precision Auto Wash,,,,OH,,41.5880926,-81.5271575,,,,,,,node/4497467951
false,Ultimate Wash,,,,OH,,41.5665695,-81.5383013,,,,,,,node/4501636981
false,Bonecutter,,6200 State Route 95,Mount Gilead,OH,43338,40.4937486,-82.7127005,,no,only,+1-419-751-2220,https://bonecutter.net/,,node/4738314397
false,Falling Waters Car Wash,,4180 Sunset Boulevard,Steubenville,OH,43952,40.3756416,-80.6772724,,,,,,,node/4764543120
false,Manny's Hand Carwash,,2215 Cleveland Road West,Sandusky,OH,44870,41.4376187,-82.6692984,,,,+1-419-502-9097,,Mo-Sa 08:00-17:00,node/4807265350
false,SpeedyWash,,,,OH,,41.6380016,-81.3711674,,,,,,,node/4810608765
false,,,,,OH,,41.4646823,-81.5735518,,,,,,,node/5183949795
false,,,,,OH,,42.256799,-82.9646516,,,,,,,node/5202579053
false,Kingly Hand Wash & Wax,,,,OH,,41.1008389,-80.6549057,,,,,,,node/5243749867
false,,,,,OH,,40.9027304,-81.1534616,,,,,,,node/5412726923
